video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category
lunge_14_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,autumn_park,african
lunge_14_modified_asian.mp4,lunge,stretching arm,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_14_modified_hispanic.mp4,lunge,stretching arm,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_14_modified_indian.mp4,lunge,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_14_modified_middle_eastern.mp4,lunge,air drumming,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",camera_far,autumn_park,middle_eastern
lunge_14_modified_south_east_asian.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_15_initial.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_15_modified_african.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_15_modified_asian.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_15_modified_hispanic.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_15_modified_indian.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_15_modified_middle_eastern.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_15_modified_south_east_asian.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_16_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_16_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_16_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_16_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_16_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_16_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_16_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_17_initial.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_17_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_17_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_17_modified_hispanic.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,autumn_park,hispanic
lunge_17_modified_indian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_17_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_17_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_18_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_18_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_18_modified_hispanic.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_18_modified_indian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_18_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_18_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_18_modified_white.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_19_initial.mp4,lunge,archery,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_19_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_19_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_19_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_19_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_19_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_19_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_1_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_1_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_1_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_1_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_1_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_1_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_1_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_20_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_20_modified_african.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_20_modified_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_20_modified_hispanic.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_20_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_20_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_20_modified_white.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_21_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_21_modified_african.mp4,lunge,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_21_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_21_modified_hispanic.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_21_modified_indian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_21_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_21_modified_white.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_22_initial.mp4,lunge,stretching leg,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_22_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_22_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_22_modified_indian.mp4,lunge,stretching leg,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_22_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_22_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_22_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_23_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_23_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_23_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_23_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_23_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_23_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_23_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_24_initial.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_24_modified_african.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_24_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_24_modified_hispanic.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_24_modified_indian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_24_modified_middle_eastern.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_24_modified_south_east_asian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_2_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_2_modified_african.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_2_modified_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_2_modified_hispanic.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_2_modified_indian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_2_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_2_modified_white.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_3_initial.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_3_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_3_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_3_modified_hispanic.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_3_modified_indian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_3_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_3_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_4_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_4_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_4_modified_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_4_modified_hispanic.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_4_modified_indian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_4_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_4_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_5_initial.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_5_modified_african.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_5_modified_asian.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_5_modified_hispanic.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_5_modified_middle_eastern.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_5_modified_south_east_asian.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_5_modified_white.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_6_initial.mp4,lunge,finger snapping,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,autumn_park,hispanic
lunge_6_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_6_modified_asian.mp4,lunge,stretching arm,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_6_modified_indian.mp4,lunge,stretching arm,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_6_modified_middle_eastern.mp4,lunge,petting cat,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_6_modified_south_east_asian.mp4,lunge,finger snapping,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_6_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",camera_far,autumn_park,white
lunge_7_initial.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_7_modified_african.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,autumn_park,african
lunge_7_modified_asian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_7_modified_hispanic.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_7_modified_indian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_7_modified_middle_eastern.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_7_modified_white.mp4,lunge,stretching arm,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'yoga']",camera_far,autumn_park,white
lunge_8_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
lunge_8_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_8_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
lunge_8_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_8_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_8_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
lunge_8_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
lunge_9_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",camera_far,autumn_park,white
lunge_9_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
lunge_9_modified_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",camera_far,autumn_park,asian
lunge_9_modified_hispanic.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
lunge_9_modified_indian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
lunge_9_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",camera_far,autumn_park,middle_eastern
lunge_9_modified_south_east_asian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_0_initial.mp4,squat,throwing axe,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_0_modified_african.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_0_modified_asian.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_0_modified_hispanic.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_0_modified_indian.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_0_modified_middle_eastern.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_0_modified_south_east_asian.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_10_initial.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_10_modified_african.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_10_modified_asian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_10_modified_hispanic.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_10_modified_indian.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_10_modified_middle_eastern.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_10_modified_south_east_asian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_11_initial.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_11_modified_african.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_11_modified_asian.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_11_modified_hispanic.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_11_modified_indian.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_11_modified_middle_eastern.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_11_modified_south_east_asian.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_12_initial.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_12_modified_asian.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_12_modified_hispanic.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_12_modified_indian.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_12_modified_middle_eastern.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_12_modified_south_east_asian.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_12_modified_white.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_13_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_13_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_13_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_13_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_13_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_13_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_13_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_14_initial.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_14_modified_african.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_14_modified_asian.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_14_modified_hispanic.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_14_modified_indian.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_14_modified_middle_eastern.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_14_modified_south_east_asian.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_15_initial.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_15_modified_african.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_15_modified_asian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_15_modified_hispanic.mp4,squat,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_15_modified_indian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_15_modified_middle_eastern.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_15_modified_south_east_asian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_16_initial.mp4,squat,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_16_modified_asian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_16_modified_hispanic.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
squat_16_modified_indian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,indian
squat_16_modified_middle_eastern.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,middle_eastern
squat_16_modified_south_east_asian.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,south_east_asian
squat_16_modified_white.mp4,squat,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_17_initial.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,white
squat_17_modified_african.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,african
squat_17_modified_asian.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,asian
squat_17_modified_hispanic.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_park,hispanic
