video,true_label,raw_prediction,mapped_prediction,result,top5,skin_color_category
lunge_21_modified_african.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_21_modified_asian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_21_modified_hispanic.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_21_modified_indian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_21_modified_south_east_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_21_modified_white.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_22_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_22_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_22_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_22_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_22_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_22_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_22_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_23_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_23_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_23_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_23_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_23_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_23_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_23_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_24_initial.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_24_modified_african.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_24_modified_asian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_24_modified_hispanic.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_24_modified_indian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_24_modified_middle_eastern.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_24_modified_south_east_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_2_initial.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_2_modified_african.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_2_modified_asian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_2_modified_hispanic.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_2_modified_indian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_2_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_2_modified_white.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_3_initial.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_3_modified_african.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_3_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_3_modified_hispanic.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_3_modified_indian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_3_modified_middle_eastern.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_3_modified_south_east_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_4_initial.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_4_modified_african.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_4_modified_asian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_4_modified_hispanic.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_4_modified_indian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_4_modified_middle_eastern.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_4_modified_south_east_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_5_initial.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_5_modified_african.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_5_modified_asian.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_5_modified_hispanic.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_5_modified_middle_eastern.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_5_modified_south_east_asian.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_5_modified_white.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_6_initial.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_6_modified_african.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_6_modified_asian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_6_modified_indian.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_6_modified_middle_eastern.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_6_modified_south_east_asian.mp4,lunge,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_6_modified_white.mp4,lunge,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",white
lunge_7_initial.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",south_east_asian
lunge_7_modified_african.mp4,lunge,cartwheeling,cartwheel,incorrect,"['cartwheel', 'other', 'other', 'other', 'other']",african
lunge_7_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",asian
lunge_7_modified_hispanic.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",hispanic
lunge_7_modified_indian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",indian
lunge_7_modified_middle_eastern.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",middle_eastern
lunge_7_modified_white.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",white
lunge_8_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_8_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_8_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_8_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_8_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_8_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_8_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
lunge_9_initial.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
lunge_9_modified_african.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
lunge_9_modified_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
lunge_9_modified_hispanic.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
lunge_9_modified_indian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
lunge_9_modified_middle_eastern.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
lunge_9_modified_south_east_asian.mp4,lunge,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_0_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_0_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_0_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_0_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_0_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_0_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_0_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_10_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_10_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_10_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_10_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_10_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_10_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_10_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_11_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_11_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_11_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_11_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_11_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_11_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_11_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_12_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_12_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_12_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_12_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_12_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_12_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_12_modified_white.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_13_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_13_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_13_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_13_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_13_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_13_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_13_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_14_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_14_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_14_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_14_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_14_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_14_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_14_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_15_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_15_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_15_modified_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_15_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_15_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_15_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_15_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_16_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_16_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_16_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_16_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_16_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_16_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_16_modified_white.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_17_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_17_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_17_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_17_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_17_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_17_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_17_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_18_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_18_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_18_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_18_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_18_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_18_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_18_modified_white.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_19_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_19_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'squat', 'other', 'other']",african
squat_19_modified_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'lunge']",asian
squat_19_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'lunge']",hispanic
squat_19_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'squat']",indian
squat_19_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_19_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_1_initial.mp4,squat,cartwheeling,cartwheel,incorrect,"['cartwheel', 'other', 'other', 'other', 'other']",white
squat_1_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",african
squat_1_modified_asian.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",asian
squat_1_modified_hispanic.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",hispanic
squat_1_modified_indian.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",indian
squat_1_modified_middle_eastern.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",middle_eastern
squat_1_modified_south_east_asian.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",south_east_asian
squat_20_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",indian
squat_20_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",african
squat_20_modified_asian.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",asian
squat_20_modified_hispanic.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",hispanic
squat_20_modified_middle_eastern.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",middle_eastern
squat_20_modified_south_east_asian.mp4,squat,gymnastics tumbling,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",south_east_asian
squat_20_modified_white.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",white
squat_21_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_21_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_21_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_21_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_21_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_21_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_21_modified_white.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_22_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_22_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_22_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_22_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_22_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_22_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_22_modified_white.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_23_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_23_modified_african.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_23_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_23_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_23_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_23_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_23_modified_white.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_24_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_24_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_24_modified_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_24_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_24_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_24_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_24_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_2_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_2_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_2_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_2_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_2_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_2_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_2_modified_white.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_3_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_3_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_3_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_3_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_3_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_3_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_3_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_4_initial.mp4,squat,slacklining,other,incorrect,"['other', 'other', 'other', 'lunge', 'other']",white
squat_4_modified_african.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'other']",african
squat_4_modified_asian.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'other']",asian
squat_4_modified_hispanic.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'other']",hispanic
squat_4_modified_indian.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'other']",indian
squat_4_modified_middle_eastern.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'other']",middle_eastern
squat_4_modified_south_east_asian.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'other']",south_east_asian
squat_5_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_5_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_5_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_5_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_5_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_5_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_5_modified_white.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_6_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'lunge', 'other']",hispanic
squat_6_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'lunge', 'other', 'other']",african
squat_6_modified_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",asian
squat_6_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
