video_path,ground_truth,predicted_label,match
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_modified_asian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_modified_hispanic.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_modified_middle_eastern.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_modified_south_east_asian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_modified_white.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_modified_african.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_modified_asian.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_modified_hispanic.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_modified_indian.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_21_modified_white.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_modified_south_east_asian.mp4,drink,drink,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_22_modified_white.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_initial.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_modified_african.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_modified_hispanic.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_modified_indian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_modified_middle_eastern.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_modified_south_east_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_23_modified_white.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_24_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_modified_african.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_2_modified_white.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_modified_indian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_3_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_initial.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_modified_african.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_modified_asian.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_modified_hispanic.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_4_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_initial.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_modified_african.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_modified_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_modified_hispanic.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_modified_middle_eastern.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_modified_south_east_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_5_modified_white.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_6_modified_white.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_modified_african.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_modified_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_modified_hispanic.mp4,drink,drink,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_modified_indian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_modified_middle_eastern.mp4,drink,drink,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_7_modified_white.mp4,drink,drink,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_8_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_9_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_initial.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_modified_african.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_modified_asian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_modified_hispanic.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_modified_indian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_modified_middle_eastern.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_0_modified_south_east_asian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_initial.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_modified_african.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_modified_asian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_modified_hispanic.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_modified_indian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_modified_middle_eastern.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_10_modified_south_east_asian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_initial.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_modified_african.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_modified_asian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_modified_hispanic.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_modified_indian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_modified_middle_eastern.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_11_modified_south_east_asian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_initial.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_modified_asian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_modified_hispanic.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_modified_indian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_modified_middle_eastern.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_modified_south_east_asian.mp4,lunge,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_12_modified_white.mp4,lunge,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_initial.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_modified_african.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_modified_asian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_modified_hispanic.mp4,lunge,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_modified_indian.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_modified_middle_eastern.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_13_modified_south_east_asian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_initial.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_modified_african.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_modified_asian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_modified_hispanic.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_modified_indian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_modified_middle_eastern.mp4,lunge,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_14_modified_south_east_asian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_initial.mp4,lunge,lunge,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_modified_african.mp4,lunge,lunge,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_modified_asian.mp4,lunge,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_modified_hispanic.mp4,lunge,lunge,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_modified_indian.mp4,lunge,lunge,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_modified_middle_eastern.mp4,lunge,lunge,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\lunge\lunge_15_modified_south_east_asian.mp4,lunge,lunge,True
