video,true_label,raw_prediction,mapped_prediction,result,top5
drink_4_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'juggle', 'yoga']"
drink_4_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'yoga', 'dance']"
drink_5_initial.mp4,drink,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'dance', 'other']"
drink_5_modified_african.mp4,drink,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'dance', 'juggle']"
drink_5_modified_asian.mp4,drink,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'dance', 'juggle']"
drink_5_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'dance', 'juggle', 'juggle', 'other']"
drink_5_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'juggle', 'other']"
drink_5_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'dance', 'other']"
drink_5_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'dance', 'other']"
drink_6_initial.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
drink_6_modified_african.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
drink_6_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'kick', 'kick']"
drink_6_modified_indian.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
drink_6_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'kick']"
drink_6_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'kick', 'kick']"
drink_6_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'kick', 'other', 'kick']"
drink_7_initial.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'kick']"
drink_7_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'yoga', 'kick', 'kick']"
drink_7_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'kick']"
drink_7_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'kick']"
drink_7_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']"
drink_7_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'kick']"
drink_7_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'stretch', 'yoga', 'kick', 'stretch']"
drink_8_initial.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'juggle']"
drink_8_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'other', 'yoga']"
drink_8_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'stretch', 'yoga', 'stretch', 'kick']"
drink_8_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'juggle', 'other']"
drink_8_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'other', 'dance']"
drink_8_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'other', 'kick']"
drink_8_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'kick']"
drink_9_initial.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'yoga', 'stretch', 'kick']"
drink_9_modified_asian.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'other', 'yoga', 'stretch']"
drink_9_modified_hispanic.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'yoga', 'stretch', 'juggle']"
drink_9_modified_indian.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'yoga', 'stretch', 'other']"
drink_9_modified_middle_eastern.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'other', 'yoga', 'juggle']"
drink_9_modified_south_east_asian.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']"
drink_9_modified_white.mp4,drink,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
drive_0_initial.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'other']"
drive_0_modified_african.mp4,drive,riding unicycle,other,incorrect,"['other', 'other', 'yoga', 'other', 'juggle']"
drive_0_modified_asian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
drive_0_modified_hispanic.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
drive_0_modified_indian.mp4,drive,riding unicycle,other,incorrect,"['other', 'other', 'juggle', 'other', 'yoga']"
drive_0_modified_middle_eastern.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'dance']"
drive_0_modified_south_east_asian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'dance']"
drive_1_initial.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
drive_1_modified_african.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
drive_1_modified_asian.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'other']"
drive_1_modified_hispanic.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
drive_1_modified_indian.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
drive_1_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
drive_1_modified_south_east_asian.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
drive_2_initial.mp4,drive,tai chi,other,incorrect,"['other', 'kick', 'yoga', 'stretch', 'kick']"
drive_2_modified_african.mp4,drive,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'stretch']"
drive_2_modified_asian.mp4,drive,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'kick', 'kick']"
drive_2_modified_hispanic.mp4,drive,tai chi,other,incorrect,"['other', 'kick', 'yoga', 'kick', 'stretch']"
drive_2_modified_indian.mp4,drive,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'kick', 'stretch']"
drive_2_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'stretch', 'stretch']"
drive_2_modified_white.mp4,drive,tai chi,other,incorrect,"['other', 'kick', 'yoga', 'stretch', 'kick']"
drive_3_initial.mp4,drive,tai chi,other,incorrect,"['other', 'stretch', 'other', 'kick', 'other']"
drive_3_modified_african.mp4,drive,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'kick']"
drive_3_modified_asian.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'stretch', 'kick']"
drive_3_modified_hispanic.mp4,drive,tai chi,other,incorrect,"['other', 'stretch', 'kick', 'stretch', 'other']"
drive_3_modified_indian.mp4,drive,tai chi,other,incorrect,"['other', 'stretch', 'other', 'kick', 'other']"
drive_3_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'stretch', 'kick', 'yoga', 'stretch']"
drive_3_modified_south_east_asian.mp4,drive,passing American football (not in game),other,incorrect,"['other', 'other', 'kick', 'other', 'actions with ball']"
drive_4_initial.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
drive_4_modified_african.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
drive_4_modified_asian.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
drive_4_modified_hispanic.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
drive_4_modified_indian.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
drive_4_modified_south_east_asian.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
drive_4_modified_white.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
drive_5_initial.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'dance']"
drive_5_modified_african.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'dance', 'other']"
drive_5_modified_asian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']"
drive_5_modified_hispanic.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']"
drive_5_modified_middle_eastern.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'dance', 'stretch']"
drive_5_modified_south_east_asian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']"
drive_5_modified_white.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'juggle', 'dance']"
drive_6_initial.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
drive_6_modified_african.mp4,drive,riding unicycle,other,incorrect,"['other', 'juggle', 'other', 'jog', 'other']"
drive_6_modified_asian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
drive_6_modified_indian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
drive_6_modified_middle_eastern.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'yoga', 'dance']"
drive_6_modified_south_east_asian.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'yoga', 'other']"
drive_6_modified_white.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'yoga', 'other', 'dance']"
drive_7_initial.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'dance', 'juggle']"
drive_7_modified_african.mp4,drive,tai chi,other,incorrect,"['other', 'yoga', 'juggle', 'stretch', 'stretch']"
drive_7_modified_asian.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'yoga', 'dance', 'stretch']"
drive_7_modified_hispanic.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'dance', 'juggle']"
drive_7_modified_indian.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'dance', 'yoga']"
drive_7_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'yoga', 'dance', 'stretch']"
drive_7_modified_white.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'yoga', 'dance', 'stretch']"
drive_8_initial.mp4,drive,jogging,jog,incorrect,"['jog', 'yoga', 'other', 'kick', 'stretch']"
drive_8_modified_african.mp4,drive,catching or throwing frisbee,other,incorrect,"['other', 'other', 'yoga', 'kick', 'stretch']"
drive_8_modified_asian.mp4,drive,jogging,jog,incorrect,"['jog', 'yoga', 'other', 'kick', 'stretch']"
drive_8_modified_hispanic.mp4,drive,jogging,jog,incorrect,"['jog', 'other', 'kick', 'jump rope', 'other']"
drive_8_modified_indian.mp4,drive,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'jog', 'kick']"
drive_8_modified_middle_eastern.mp4,drive,jogging,jog,incorrect,"['jog', 'yoga', 'kick', 'other', 'kick']"
drive_8_modified_south_east_asian.mp4,drive,jogging,jog,incorrect,"['jog', 'other', 'jump rope', 'other', 'other']"
drive_9_initial.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']"
drive_9_modified_asian.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'other', 'other', 'other']"
drive_9_modified_hispanic.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
drive_9_modified_indian.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'other']"
drive_9_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'juggle', 'other', 'other', 'yoga']"
drive_9_modified_south_east_asian.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']"
drive_9_modified_white.mp4,drive,contact juggling,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'yoga']"
fish_0_initial.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'stretch', 'juggle', 'other', 'actions with ball']"
fish_0_modified_african.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'stretch', 'dance']"
fish_0_modified_asian.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'stretch', 'actions with ball', 'lunge', 'other']"
fish_0_modified_hispanic.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'stretch', 'other', 'yoga']"
fish_0_modified_indian.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'dance', 'stretch']"
fish_0_modified_middle_eastern.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'stretch', 'lunge', 'other', 'yoga']"
fish_0_modified_south_east_asian.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'stretch', 'juggle', 'other', 'yoga']"
fish_1_initial.mp4,fish,yoga,yoga,incorrect,"['yoga', 'juggle', 'other', 'stretch', 'stretch']"
fish_1_modified_african.mp4,fish,tai chi,other,incorrect,"['other', 'juggle', 'yoga', 'stretch', 'stretch']"
fish_1_modified_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'juggle', 'stretch', 'stretch']"
fish_1_modified_hispanic.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'yoga', 'other', 'stretch', 'stretch']"
fish_1_modified_indian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'juggle', 'stretch']"
fish_1_modified_middle_eastern.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'yoga', 'other', 'stretch', 'stretch']"
fish_1_modified_south_east_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'juggle', 'stretch']"
fish_2_initial.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'bend', 'lunge']"
fish_2_modified_african.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'bend', 'lunge']"
fish_2_modified_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'bend', 'other']"
fish_2_modified_hispanic.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'stretch', 'lunge', 'arm movements']"
fish_2_modified_indian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'bend', 'lunge']"
fish_2_modified_middle_eastern.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'stretch', 'arm movements', 'other']"
fish_2_modified_white.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'arm movements', 'lunge']"
fish_3_initial.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'kick']"
fish_3_modified_african.mp4,fish,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'stretch', 'kick']"
fish_3_modified_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'kick', 'kick']"
fish_3_modified_hispanic.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'kick', 'kick']"
fish_3_modified_indian.mp4,fish,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'kick']"
fish_3_modified_middle_eastern.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'kick']"
fish_3_modified_south_east_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'kick', 'other']"
fish_4_initial.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'dance', 'other']"
fish_4_modified_african.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'dance', 'other', 'other']"
fish_4_modified_asian.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'yoga', 'stretch']"
fish_4_modified_hispanic.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'other']"
fish_4_modified_indian.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'dance', 'other', 'other']"
fish_4_modified_south_east_asian.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'dance', 'other', 'other']"
fish_4_modified_white.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']"
fish_5_initial.mp4,fish,spinning poi,other,incorrect,"['other', 'yoga', 'other', 'stretch', 'stretch']"
fish_5_modified_african.mp4,fish,hula hooping,other,incorrect,"['other', 'other', 'yoga', 'stretch', 'jump rope']"
fish_5_modified_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'kick']"
fish_5_modified_hispanic.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'juggle', 'stretch', 'stretch']"
fish_5_modified_middle_eastern.mp4,fish,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'stretch']"
fish_5_modified_south_east_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'juggle', 'stretch']"
fish_5_modified_white.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'juggle']"
fish_6_initial.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'stretch', 'yoga', 'other', 'arm movements']"
fish_6_modified_african.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'stretch', 'other', 'bend']"
fish_6_modified_asian.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'stretch', 'other', 'kick']"
fish_6_modified_indian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'other', 'bend']"
fish_6_modified_middle_eastern.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'stretch', 'other', 'yoga', 'arm movements']"
fish_6_modified_south_east_asian.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'stretch', 'other', 'yoga', 'arm movements']"
fish_6_modified_white.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'yoga', 'arm movements']"
fish_7_initial.mp4,fish,yoga,yoga,incorrect,"['yoga', 'actions with ball', 'other', 'other', 'juggle']"
fish_7_modified_african.mp4,fish,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'yoga', 'other', 'actions with ball']"
fish_7_modified_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'actions with ball', 'other', 'stretch']"
fish_7_modified_hispanic.mp4,fish,yoga,yoga,incorrect,"['yoga', 'actions with ball', 'other', 'stretch', 'other']"
fish_7_modified_indian.mp4,fish,catching or throwing frisbee,other,incorrect,"['other', 'yoga', 'juggle', 'other', 'actions with ball']"
fish_7_modified_middle_eastern.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'actions with ball']"
fish_7_modified_white.mp4,fish,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'actions with ball', 'other']"
fish_8_initial.mp4,fish,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'other', 'other', 'juggle']"
fish_8_modified_african.mp4,fish,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'other', 'play catch', 'other']"
fish_8_modified_asian.mp4,fish,throwing ball,actions with ball,incorrect,"['actions with ball', 'other', 'other', 'other', 'dribble']"
fish_8_modified_hispanic.mp4,fish,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'dribble', 'play sport', 'play catch']"
fish_8_modified_indian.mp4,fish,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'dribble', 'play catch', 'play sport']"
fish_8_modified_middle_eastern.mp4,fish,throwing ball,actions with ball,incorrect,"['actions with ball', 'other', 'other', 'dribble', 'other']"
fish_8_modified_south_east_asian.mp4,fish,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'juggle', 'dribble', 'other']"
fish_9_initial.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'stretch', 'juggle']"
fish_9_modified_asian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'lunge', 'arm movements']"
fish_9_modified_hispanic.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'stretch', 'arm movements', 'lunge']"
fish_9_modified_indian.mp4,fish,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'arm movements', 'lunge']"
fish_9_modified_middle_eastern.mp4,fish,contact juggling,juggle,incorrect,"['juggle', 'stretch', 'yoga', 'other', 'dance']"
fish_9_modified_south_east_asian.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'actions with ball', 'stretch', 'arm movements']"
fish_9_modified_white.mp4,fish,stretching arm,stretch,incorrect,"['stretch', 'juggle', 'yoga', 'other', 'stretch']"
golf_0_initial.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_0_modified_african.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_0_modified_asian.mp4,golf,riding unicycle,other,incorrect,"['other', 'dance', 'other', 'dance', 'other']"
golf_0_modified_hispanic.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_0_modified_indian.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_0_modified_middle_eastern.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_0_modified_south_east_asian.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_1_initial.mp4,golf,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'dance', 'other']"
golf_1_modified_african.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'juggle', 'dance', 'dance']"
golf_1_modified_asian.mp4,golf,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'dance', 'other']"
golf_1_modified_hispanic.mp4,golf,tai chi,other,incorrect,"['other', 'dance', 'juggle', 'dance', 'other']"
golf_1_modified_indian.mp4,golf,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'other', 'dance']"
golf_1_modified_middle_eastern.mp4,golf,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'dance', 'kick']"
golf_1_modified_south_east_asian.mp4,golf,tai chi,other,incorrect,"['other', 'dance', 'juggle', 'dance', 'other']"
golf_2_initial.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'kick', 'other', 'yoga']"
golf_2_modified_african.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'kick', 'other']"
golf_2_modified_asian.mp4,golf,tai chi,other,incorrect,"['other', 'yoga', 'other', 'stretch', 'kick']"
golf_2_modified_hispanic.mp4,golf,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'other']"
golf_2_modified_indian.mp4,golf,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'other', 'stretch']"
golf_2_modified_middle_eastern.mp4,golf,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'other']"
golf_2_modified_white.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'kick', 'stretch']"
golf_3_initial.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'juggle', 'jog', 'dance']"
golf_3_modified_african.mp4,golf,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'yoga']"
golf_3_modified_asian.mp4,golf,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
golf_3_modified_hispanic.mp4,golf,spinning poi,other,incorrect,"['other', 'other', 'other', 'jog', 'dance']"
golf_3_modified_indian.mp4,golf,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
golf_3_modified_middle_eastern.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
golf_3_modified_south_east_asian.mp4,golf,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
golf_4_initial.mp4,golf,stretching leg,stretch,incorrect,"['stretch', 'yoga', 'lunge', 'stretch', 'kick']"
golf_4_modified_african.mp4,golf,lunge,lunge,incorrect,"['lunge', 'kick', 'kick', 'stretch', 'stretch']"
golf_4_modified_asian.mp4,golf,lunge,lunge,incorrect,"['lunge', 'yoga', 'stretch', 'stretch', 'kick']"
golf_4_modified_hispanic.mp4,golf,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'yoga', 'stretch', 'kick']"
golf_4_modified_indian.mp4,golf,lunge,lunge,incorrect,"['lunge', 'yoga', 'stretch', 'kick', 'stretch']"
golf_4_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect,"['yoga', 'stretch', 'lunge', 'kick', 'stretch']"
golf_4_modified_white.mp4,golf,yoga,yoga,incorrect,"['yoga', 'stretch', 'lunge', 'stretch', 'kick']"
golf_5_initial.mp4,golf,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']"
golf_5_modified_african.mp4,golf,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
golf_5_modified_asian.mp4,golf,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
golf_5_modified_hispanic.mp4,golf,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'cartwheel']"
golf_5_modified_middle_eastern.mp4,golf,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'other']"
golf_5_modified_south_east_asian.mp4,golf,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
golf_5_modified_white.mp4,golf,catching or throwing frisbee,other,incorrect,"['other', 'dance', 'other', 'other', 'other']"
golf_6_initial.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'jog', 'other']"
golf_6_modified_african.mp4,golf,skipping rope,jump rope,incorrect,"['jump rope', 'other', 'other', 'other', 'jog']"
golf_6_modified_asian.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
golf_6_modified_indian.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
golf_6_modified_middle_eastern.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
golf_6_modified_south_east_asian.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
golf_6_modified_white.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']"
golf_7_initial.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']"
golf_7_modified_african.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'jump rope']"
golf_7_modified_asian.mp4,golf,tai chi,other,incorrect,"['other', 'yoga', 'other', 'kick', 'kick']"
golf_7_modified_hispanic.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'kick', 'other']"
golf_7_modified_indian.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'dance', 'other']"
golf_7_modified_middle_eastern.mp4,golf,tai chi,other,incorrect,"['other', 'yoga', 'other', 'kick', 'stretch']"
golf_7_modified_white.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'yoga', 'other', 'kick']"
golf_8_initial.mp4,golf,robot dancing,dance,incorrect,"['dance', 'dance', 'other', 'other', 'juggle']"
golf_8_modified_african.mp4,golf,robot dancing,dance,incorrect,"['dance', 'other', 'other', 'dance', 'other']"
