video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category,best_background,best_camera
dribble_5_modified_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_5_modified_hispanic.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_5_modified_middle_eastern.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_5_modified_south_east_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_5_modified_white.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_6_initial.mp4,dribble,washing dishes,clean something,incorrect,"['clean something', 'other', 'wash', 'perform', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_6_modified_african.mp4,dribble,beatboxing,other,incorrect,"['other', 'clean something', 'wash', 'perform', 'tie']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_6_modified_asian.mp4,dribble,washing dishes,clean something,incorrect,"['clean something', 'other', 'other', 'other', 'wash']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_6_modified_indian.mp4,dribble,beatboxing,other,incorrect,"['other', 'clean something', 'other', 'touching body parts', 'wash']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_6_modified_middle_eastern.mp4,dribble,beatboxing,other,incorrect,"['other', 'clean something', 'touching body parts', 'wash', 'other']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_6_modified_south_east_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'clean something', 'wash', 'other', 'touching body parts']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_6_modified_white.mp4,dribble,kissing,other,incorrect,"['other', 'clean something', 'other', 'touching body parts', 'wash']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_7_initial.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'clean something', 'other', 'yoga']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_7_modified_african.mp4,dribble,beatboxing,other,incorrect,"['other', 'punch', 'other', 'other', 'clean something']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_7_modified_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'clean something', 'other']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_7_modified_hispanic.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_7_modified_indian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'clean something', 'style hair', 'other']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_7_modified_middle_eastern.mp4,dribble,filling eyebrows,other,incorrect,"['other', 'other', 'other', 'style hair', 'bow']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_7_modified_white.mp4,dribble,filling eyebrows,other,incorrect,"['other', 'other', 'style hair', 'style hair', 'other']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_8_initial.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'style hair']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_8_modified_african.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_8_modified_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'clean something', 'other']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_8_modified_hispanic.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_8_modified_indian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'clean something', 'other', 'head movements']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_8_modified_middle_eastern.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'style hair', 'style hair']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_8_modified_south_east_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'clean something', 'other', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_9_initial.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_9_modified_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_9_modified_hispanic.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_9_modified_indian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_9_modified_middle_eastern.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_9_modified_south_east_asian.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_9_modified_white.mp4,dribble,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,konzerthaus,white,konzerthaus,camera_near
drink_0_initial.mp4,drink,air drumming,other,incorrect,"['other', 'bow', 'other', 'arm movements', 'stretch']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_0_modified_african.mp4,drink,air drumming,other,incorrect,"['other', 'stretch', 'bow', 'arm movements', 'other']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_0_modified_asian.mp4,drink,air drumming,other,incorrect,"['other', 'head movements', 'other', 'other', 'bow']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_0_modified_hispanic.mp4,drink,air drumming,other,incorrect,"['other', 'head movements', 'other', 'bow', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_0_modified_indian.mp4,drink,air drumming,other,incorrect,"['other', 'stretch', 'bow', 'other', 'head movements']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_0_modified_middle_eastern.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'bow', 'head movements', 'perform']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_0_modified_south_east_asian.mp4,drink,air drumming,other,incorrect,"['other', 'head movements', 'bow', 'stretch', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_1_initial.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'perform', 'tie']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_1_modified_african.mp4,drink,playing ukulele,other,incorrect,"['other', 'other', 'touching body parts', 'other', 'other']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_1_modified_asian.mp4,drink,playing ukulele,other,incorrect,"['other', 'touching body parts', 'other', 'style hair', 'perform']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_1_modified_hispanic.mp4,drink,playing ukulele,other,incorrect,"['other', 'touching body parts', 'other', 'style hair', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_1_modified_indian.mp4,drink,playing ukulele,other,incorrect,"['other', 'other', 'other', 'touching body parts', 'other']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_1_modified_middle_eastern.mp4,drink,playing ukulele,other,incorrect,"['other', 'touching body parts', 'perform', 'tie', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_1_modified_south_east_asian.mp4,drink,playing ukulele,other,incorrect,"['other', 'touching body parts', 'other', 'other', 'perform']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_2_initial.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'other', 'other', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_2_modified_african.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'other', 'other', 'head movements']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_2_modified_asian.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'other', 'other', 'other']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_2_modified_hispanic.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'other', 'head movements', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_2_modified_indian.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'other', 'other', 'other']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_2_modified_middle_eastern.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'head movements', 'other', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_2_modified_white.mp4,drink,beatboxing,other,incorrect,"['other', 'perform', 'other', 'other', 'head movements']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_3_initial.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'other', 'arm movements']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_3_modified_african.mp4,drink,air drumming,other,incorrect,"['other', 'head movements', 'other', 'other', 'arm movements']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_3_modified_asian.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'arm movements', 'other']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_3_modified_hispanic.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'other', 'arm movements']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_3_modified_indian.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'other', 'arm movements']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_3_modified_middle_eastern.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'arm movements', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_3_modified_south_east_asian.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'other', 'arm movements']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_4_initial.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'style hair', 'style hair', 'other', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_4_modified_african.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'style hair', 'other', 'other', 'style hair']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_4_modified_asian.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'style hair', 'other', 'style hair', 'style hair']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_4_modified_hispanic.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'style hair', 'other', 'style hair', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_4_modified_indian.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'style hair', 'style hair']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_4_modified_south_east_asian.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'style hair', 'style hair', 'other', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_4_modified_white.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'style hair', 'other', 'style hair', 'other']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_5_initial.mp4,drink,beatboxing,other,incorrect,"['other', 'other', 'other', 'touching body parts', 'bow']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_5_modified_african.mp4,drink,beatboxing,other,incorrect,"['other', 'other', 'other', 'bow', 'other']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_5_modified_asian.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'other', 'other']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_5_modified_hispanic.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'bow', 'other', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_5_modified_middle_eastern.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'style hair', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_5_modified_south_east_asian.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'bow', 'other', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_5_modified_white.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'bow', 'other']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_6_initial.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'bow', 'play instrument', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_6_modified_african.mp4,drink,air drumming,other,incorrect,"['other', 'bow', 'play instrument', 'other', 'other']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_6_modified_asian.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'play instrument', 'bow', 'jog']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_6_modified_indian.mp4,drink,air drumming,other,incorrect,"['other', 'bow', 'play instrument', 'other', 'other']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_6_modified_middle_eastern.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'play instrument', 'bow', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_6_modified_south_east_asian.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'bow', 'play instrument', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_6_modified_white.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'jog', 'play instrument', 'bow']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_7_initial.mp4,drink,air drumming,other,incorrect,"['other', 'raise body part', 'other', 'stretch', 'arm movements']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_7_modified_african.mp4,drink,air drumming,other,incorrect,"['other', 'arm movements', 'raise body part', 'bow', 'other']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_7_modified_asian.mp4,drink,stretching arm,stretch,incorrect,"['stretch', 'other', 'bend', 'bow', 'raise body part']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_7_modified_hispanic.mp4,drink,air drumming,other,incorrect,"['other', 'raise body part', 'arm movements', 'stretch', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_7_modified_indian.mp4,drink,air drumming,other,incorrect,"['other', 'raise body part', 'stretch', 'bend', 'bow']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_7_modified_middle_eastern.mp4,drink,bending back,bend,incorrect,"['bend', 'stretch', 'raise body part', 'other', 'squat']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_7_modified_white.mp4,drink,stretching arm,stretch,incorrect,"['stretch', 'bow', 'other', 'other', 'bend']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_8_initial.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'other', 'other']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_8_modified_african.mp4,drink,sharpening pencil,other,incorrect,"['other', 'touching body parts', 'other', 'other', 'shave']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_8_modified_asian.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'write', 'other']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_8_modified_hispanic.mp4,drink,bandaging,other,incorrect,"['other', 'other', 'other', 'touching body parts', 'other']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_8_modified_indian.mp4,drink,sharpening pencil,other,incorrect,"['other', 'other', 'touching body parts', 'style hair', 'other']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_8_modified_middle_eastern.mp4,drink,bandaging,other,incorrect,"['other', 'touching body parts', 'write', 'other', 'other']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_8_modified_south_east_asian.mp4,drink,bandaging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_9_initial.mp4,drink,archery,bow,incorrect,"['bow', 'other', 'touching body parts', 'other', 'play instrument']",camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_9_modified_asian.mp4,drink,archery,bow,incorrect,"['bow', 'touching body parts', 'other', 'other', 'other']",camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_9_modified_hispanic.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'bow', 'other', 'other', 'play instrument']",camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_9_modified_indian.mp4,drink,archery,bow,incorrect,"['bow', 'other', 'play instrument', 'other', 'play instrument']",camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_9_modified_middle_eastern.mp4,drink,massaging person's head,touching body parts,incorrect,"['touching body parts', 'bow', 'other', 'other', 'play instrument']",camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_9_modified_south_east_asian.mp4,drink,archery,bow,incorrect,"['bow', 'touching body parts', 'other', 'other', 'other']",camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_9_modified_white.mp4,drink,archery,bow,incorrect,"['bow', 'other', 'other', 'touching body parts', 'other']",camera_near,autumn_hockey,white,autumn_hockey,camera_near
drive_0_initial.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_0_modified_african.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_0_modified_asian.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_0_modified_hispanic.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_0_modified_indian.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_0_modified_middle_eastern.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_0_modified_south_east_asian.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_1_initial.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'juggle', 'touching body parts', 'juggle']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_1_modified_african.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'juggle', 'other', 'dance', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_1_modified_asian.mp4,drive,tai chi,other,incorrect,"['other', 'touching body parts', 'juggle', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_1_modified_hispanic.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'juggle', 'other', 'play instrument']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_1_modified_indian.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'juggle', 'other', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_1_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'touching body parts', 'other', 'juggle', 'play instrument']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_1_modified_south_east_asian.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'juggle', 'other', 'play instrument']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_2_initial.mp4,drive,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'touching body parts', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_2_modified_african.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_2_modified_asian.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_2_modified_hispanic.mp4,drive,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'touching body parts', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_2_modified_indian.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_2_modified_middle_eastern.mp4,drive,massaging person's head,touching body parts,incorrect,"['touching body parts', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_2_modified_white.mp4,drive,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'touching body parts', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_3_initial.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_3_modified_african.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_3_modified_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_3_modified_hispanic.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_3_modified_indian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_3_modified_middle_eastern.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_3_modified_south_east_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_4_initial.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_4_modified_african.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_4_modified_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_4_modified_hispanic.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_4_modified_indian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_4_modified_south_east_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_4_modified_white.mp4,drive,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_5_initial.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_5_modified_african.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_5_modified_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_5_modified_hispanic.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_5_modified_middle_eastern.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'touching body parts', 'play instrument']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_5_modified_south_east_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_5_modified_white.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'touching body parts', 'play instrument']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_6_initial.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_6_modified_african.mp4,drive,playing xylophone,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_6_modified_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_6_modified_indian.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_6_modified_middle_eastern.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_6_modified_south_east_asian.mp4,drive,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_6_modified_white.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_7_initial.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_7_modified_african.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'touching body parts', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_7_modified_asian.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_7_modified_hispanic.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_7_modified_indian.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_7_modified_middle_eastern.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_7_modified_white.mp4,drive,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
drive_8_initial.mp4,drive,playing flute,other,incorrect,"['other', 'other', 'other', 'play instrument', 'swing body part']",camera_far,konzerthaus,white,konzerthaus,camera_far
