video,true_label,raw_prediction,mapped_prediction,result,camera_distance,background,skin_color_category,best_background,best_camera
drive_6_initial.mp4,drive,drive,drive,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_6_modified_african.mp4,drive,drive,drive,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_6_modified_asian.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_6_modified_indian.mp4,drive,jog,jog,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_6_modified_middle_eastern.mp4,drive,clap,clap,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_6_modified_south_east_asian.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_6_modified_white.mp4,drive,clap,clap,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_7_initial.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_7_modified_african.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_7_modified_asian.mp4,drive,squat,squat,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_7_modified_hispanic.mp4,drive,squat,squat,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_7_modified_indian.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_7_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_7_modified_white.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_8_initial.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_8_modified_african.mp4,drive,squat,squat,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_8_modified_asian.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_8_modified_hispanic.mp4,drive,squat,squat,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_8_modified_indian.mp4,drive,lunge,lunge,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_8_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_8_modified_south_east_asian.mp4,drive,lunge,lunge,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_9_initial.mp4,drive,drive,drive,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_9_modified_asian.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_9_modified_hispanic.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_9_modified_indian.mp4,drive,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_9_modified_middle_eastern.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_9_modified_south_east_asian.mp4,drive,jog,jog,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_9_modified_white.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
golf_0_initial.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_0_modified_african.mp4,golf,jog,jog,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_0_modified_asian.mp4,golf,jog,jog,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_0_modified_hispanic.mp4,golf,jog,jog,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_0_modified_indian.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_0_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_0_modified_south_east_asian.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_1_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_1_modified_african.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_1_modified_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_1_modified_hispanic.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_1_modified_indian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_1_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_1_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_2_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_2_modified_african.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_2_modified_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_2_modified_hispanic.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_2_modified_indian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_2_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_2_modified_white.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_3_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_3_modified_african.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_3_modified_asian.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_3_modified_hispanic.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_3_modified_indian.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_3_modified_middle_eastern.mp4,golf,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_3_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_4_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_4_modified_african.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_4_modified_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_4_modified_hispanic.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_4_modified_indian.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_4_modified_south_east_asian.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_4_modified_white.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_5_initial.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_5_modified_african.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_5_modified_asian.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_5_modified_hispanic.mp4,golf,hug,hug,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_5_modified_middle_eastern.mp4,golf,hug,hug,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_5_modified_south_east_asian.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_5_modified_white.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_6_initial.mp4,golf,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_6_modified_african.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_6_modified_asian.mp4,golf,hug,hug,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_6_modified_indian.mp4,golf,hug,hug,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_6_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_6_modified_south_east_asian.mp4,golf,hug,hug,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_6_modified_white.mp4,golf,jog,jog,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_7_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_7_modified_african.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_7_modified_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_7_modified_hispanic.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_7_modified_indian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_7_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_7_modified_white.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_8_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_8_modified_african.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_8_modified_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_8_modified_hispanic.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_8_modified_indian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_8_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_8_modified_south_east_asian.mp4,golf,cry,cry,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_9_initial.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_9_modified_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_9_modified_hispanic.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_9_modified_indian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_9_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_9_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_9_modified_white.mp4,golf,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
hug_0_initial.mp4,hug,hug,hug,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_0_modified_african.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_0_modified_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_0_modified_hispanic.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_0_modified_indian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_0_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_0_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_1_initial.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_1_modified_african.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_1_modified_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_1_modified_hispanic.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_1_modified_indian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_1_modified_middle_eastern.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_1_modified_south_east_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_2_initial.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_2_modified_african.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_2_modified_asian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_2_modified_hispanic.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_2_modified_indian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_2_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_2_modified_white.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_3_initial.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_3_modified_african.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_3_modified_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_3_modified_hispanic.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_3_modified_indian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_3_modified_middle_eastern.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_3_modified_south_east_asian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_4_initial.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_4_modified_african.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_4_modified_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_4_modified_hispanic.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_4_modified_indian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_4_modified_south_east_asian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_4_modified_white.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_5_initial.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_5_modified_african.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_5_modified_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_5_modified_hispanic.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_5_modified_middle_eastern.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_5_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_5_modified_white.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_6_initial.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_6_modified_african.mp4,hug,hug,hug,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_6_modified_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_6_modified_indian.mp4,hug,hug,hug,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_6_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_6_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_6_modified_white.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_7_initial.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_7_modified_african.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_7_modified_asian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_7_modified_hispanic.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_7_modified_indian.mp4,hug,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_7_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_7_modified_white.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_8_initial.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
hug_8_modified_african.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_8_modified_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_8_modified_hispanic.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_8_modified_indian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_8_modified_middle_eastern.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_8_modified_south_east_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_9_initial.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
hug_9_modified_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_9_modified_hispanic.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_9_modified_indian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_9_modified_middle_eastern.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_9_modified_south_east_asian.mp4,hug,squat,squat,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_9_modified_white.mp4,hug,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_0_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_0_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_0_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_0_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_0_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_0_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_0_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_1_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_1_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_1_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_1_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_1_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_1_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_1_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_2_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_2_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_2_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_2_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_2_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_2_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_2_modified_white.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_3_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_3_modified_african.mp4,jog,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_3_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_3_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_3_modified_indian.mp4,jog,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_3_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_3_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_4_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_4_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_4_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_4_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_4_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_4_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_4_modified_white.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_5_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_5_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_5_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_5_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_5_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_5_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_5_modified_white.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_6_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_6_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_6_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_6_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_6_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_6_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_6_modified_white.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_7_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_7_modified_african.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_7_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_7_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_7_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_7_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_7_modified_white.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_8_initial.mp4,jog,lunge,lunge,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
jog_8_modified_african.mp4,jog,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_8_modified_asian.mp4,jog,lunge,lunge,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_8_modified_hispanic.mp4,jog,lunge,lunge,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_8_modified_indian.mp4,jog,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_8_modified_middle_eastern.mp4,jog,lunge,lunge,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_8_modified_south_east_asian.mp4,jog,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_9_initial.mp4,jog,jog,jog,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
jog_9_modified_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_9_modified_hispanic.mp4,jog,jog,jog,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_9_modified_indian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
